Image,ExG,Vein,Texture,NDVI,PSS,Temp,PSS_z,NDVI_z,Temp_z,FinalScore,Class
19-20_N_FD_blue_3_3_A00720200108105112.png,82.85227540157078,0.03178262725204013,128.86823452451705,0.059843204690497,-0.5127276099608338,31,-0.79020736547832,0.43692071930428655,-1.1693050696734324,0.25034573527022314,No Stress
19-20_N_FD_blue_3_3_A00820200108105129.png,82.99737233455178,0.024519503967595405,129.15844983859202,0.052044878529326155,-0.5007546477840563,31,-0.783685713663076,-0.05607770341231622,-1.1693050696734324,0.2839437596159942,No Stress
19-20_N_FD_blue_3_3_A00920200108105133.png,83.19586585601859,0.04070442523528938,129.2805000967617,0.05257191343325759,-0.5439747693846542,31,-0.8072276392392135,-0.02275935137306503,-1.1693050696734324,0.28011930272420754,No Stress
19-20_N_FD_blue_3_3_A01020200108105136.png,85.16419087054327,0.044902753170047965,129.50828738080546,0.056116244475590306,-1.2728885394064307,31,-1.2042657106230077,0.20130791349152427,-1.1693050696734324,0.23834337964820487,No Stress
19-20_N_FD_blue_3_3_A01120200108105140.png,85.99549201645571,0.05716942767501076,129.81406144097852,0.05566195400645664,-1.5246721466514046,31,-1.3414118065509426,0.17258835494660998,-1.1693050696734324,0.2310505447283339,No Stress
19-20_N_FD_blue_3_4_A01320200108105201.png,83.61443860577495,0.03902747182860144,129.43534049561688,0.04584407916094652,-0.6732807032657533,31,-0.877660358057378,-0.4480828908093883,-1.1693050696734324,0.30398947539423377,No Stress
19-20_N_FD_blue_3_4_A01420200108105205.png,84.89727524524415,0.04355795629182104,129.3901967225081,0.04959897523082543,-1.196115632768496,31,-1.1624476409970999,-0.21070402236293956,-1.1693050696734324,0.2688682621311787,No Stress
19-20_N_FD_blue_3_4_A01520200108105208.png,86.30791259691874,0.044482932232224416,129.51615748665793,0.05116511530834033,-1.7285566408217363,31,-1.4524673383294553,-0.11169500786281011,-1.1693050696734324,0.24270195411322437,No Stress
19-20_N_FD_blue_3_4_A01620200108105213.png,87.00541618248675,0.04235048789400698,129.54913563935628,0.050859535055328926,-2.000059892392727,31,-1.6003546904574784,-0.13101333074831295,-1.1693050696734324,0.23405432292712888,No Stress
19-20_N_FD_blue_3_4_A01720200108105217.png,86.50577359894262,0.041475730306679504,129.53537763848328,0.0510248730584491,-1.8039485243488897,31,-1.4935331670525407,-0.12056091146387522,-1.1693050696734324,0.24053616754459536,No Stress
19-20_N_FD_blue_3_4_A01820200108105225.png,82.72387889546673,0.037499083898449144,129.5088067881078,0.0528994485878157,-0.29922518179528623,31,-0.673912961666915,-0.0020530727122165197,-1.1693050696734324,0.2876934121966067,No Stress
19-20_N_FD_blue_3_4_A01920200108105229.png,81.88599286234582,0.038386255335789654,129.31296619584194,0.053528081069734265,-0.012720406610313262,31,-0.5178543055404286,0.03768812503319107,-1.1693050696734324,0.29551699526719366,No Stress
19-20_N_FD_blue_3_4_A02020200108105232.png,82.25627401258633,0.0599684737164329,129.43889666071348,0.0543443101799146,-0.12179647405540805,31,-0.5772678510565673,0.08928889878614005,-1.1693050696734324,0.28805010456209507,No Stress
19-20_N_FD_blue_3_4_A02120200108105236.png,81.71128050985719,0.04775089007993542,129.2589470131081,0.05013351356015921,0.04693736086213107,31,-0.4853588226527688,-0.1769113150823359,-1.1693050696734324,0.3121367502321129,No Stress
19-20_N_FD_blue_3_4_A02220200108105244.png,80.63998225290426,0.043675765445087084,129.46130237631985,0.044490585601925425,0.5246192108240386,33,-0.22516634414018336,-0.5336487130081226,-0.13177070259995977,0.446678753648508,Mild Stress
